,SEASON,CONTESTANT,CONTESTANT_JOB,CONTESTANT_HEIGHT,HEIGHT_DIFF,HEIGHT_BIN,CONTESTANT_HOMETOWN_CITY,SAME_CITY,SAME_STATE,CONTESTANT_HOMETOWN_STATE,CONTESTANT_REGION,SAME_REGION,AGE_DIFF,AGE_DIFF_MEAN_POOL,AGE_DIFF_BACH_POOL,AGE_DIFF_CAT,CONTESTANT_ELIMWEEK,WINNER
370,20,Emily Ferguson,Waitress,,,4,Las Vegas,0,1,NV,W,0,3.0,-2.1428571428571423,0.8571428571428577,2,7.0,0
371,20,Lauren Himle,Kindergarten Teacher,,,4,Dexter,0,1,MI,W,0,1.0,-0.14285714285714235,0.8571428571428577,2,6.0,0
372,20,Olivia Caridi,Former News Anchor,,,4,Bristol,0,1,VA,S,0,3.0,-2.1428571428571423,0.8571428571428577,2,6.0,0
373,20,Leah Block,Event Planner,,,4,Greenwood Village,0,1,CO,W,0,1.0,-0.14285714285714235,0.8571428571428577,2,6.0,0
374,20,Jennifer Saviano,Small Business Owner,,,4,Lauderdale Lakes,0,1,FL,S,0,1.0,-0.14285714285714235,0.8571428571428577,2,5.0,0
375,20,Jubilee Sharpe,War Veteran,,,4,Fort Lauderdale,0,1,FL,S,0,2.0,-1.1428571428571423,0.8571428571428577,2,5.0,0
376,20,Amber James,Bartender,,,4,Kankakee,0,1,IL,M,1,-4.0,4.857142857142858,0.8571428571428577,0,4.0,0
377,20,Rachel Tchen,Unemployed,,,4,Little Rock,0,1,AR,S,0,3.0,-2.1428571428571423,0.8571428571428577,2,4.0,0
378,20,Haley Ferguson,Waitress,,,4,Las Vegas,0,1,NV,W,0,3.0,-2.1428571428571423,0.8571428571428577,2,4.0,0
379,20,Jami Letain,Bartender,,,4,St. Albert,0,1,Alberta,Alberta,0,3.0,-2.1428571428571423,0.8571428571428577,2,3.0,0
380,20,Shushanna Mkrtychyan,Mathematician,,,4,Salt Lake City,0,1,UT,W,0,-1.0,1.8571428571428577,0.8571428571428577,0,3.0,0
381,20,Lace Morris,Real Estate Agent,,,4,Denver,0,1,CO,W,0,1.0,-0.14285714285714235,0.8571428571428577,2,3.0,0
382,20,"Amanda ""Mandi"" Kremer",Dentist,,,4,Portland,0,1,OR,W,0,-2.0,2.8571428571428577,0.8571428571428577,0,2.0,0
383,20,"Jacqueline ""Jackie"" Dion",Gerontologist,,,4,Newport Beach,0,1,CA,W,0,3.0,-2.1428571428571423,0.8571428571428577,2,2.0,0
384,20,Samantha Passmore,Attorney,,,4,New Smyrna Beach,0,1,FL,S,0,0.0,0.8571428571428577,0.8571428571428577,1,2.0,0
385,20,"Lauren ""LB"" Barr",Fashion Buyer,,,4,Stillwater,0,1,OK,S,0,3.0,-2.1428571428571423,0.8571428571428577,2,2.0,0
386,20,Breanne Rice,Nutritional Therapist,,,4,Seattle,0,1,WA,W,0,-4.0,4.857142857142858,0.8571428571428577,0,1.0,0
387,20,"Isabel ""Izzy"" Goodkind",Graphic Designer,,,4,Branford,0,1,CT,N,0,2.0,-1.1428571428571423,0.8571428571428577,2,1.0,0
388,20,Jessica Moser,Accountant,,,4,Boca Raton,0,1,FL,S,0,3.0,-2.1428571428571423,0.8571428571428577,2,1.0,0
389,20,Laura Esselman,Account Executive,,,4,Louisville,0,1,KY,S,0,2.0,-1.1428571428571423,0.8571428571428577,2,1.0,0
390,20,Lauren Russell,Math Teacher,,,4,Houston,0,1,TX,S,0,0.0,0.8571428571428577,0.8571428571428577,1,1.0,0
391,20,Maegan Miller,Cowgirl,,,4,Visalia,0,1,CA,W,0,-4.0,4.857142857142858,0.8571428571428577,0,1.0,0
392,20,Tiara Soleim,Chicken Enthusiast,,,4,Redmond,0,1,WA,W,0,-1.0,1.8571428571428577,0.8571428571428577,0,1.0,0
393,21,Alexis,Aspiring Dolphin Trainer,66.0,8.0,2,Secaucus,0,1,NJ,N,0,13.0,-2.966666666666665,10.033333333333335,2,5.0,0
394,21,Angela,Model,67.0,7.0,2,Greenville,0,1,SC,S,0,10.0,0.03333333333333499,10.033333333333335,2,1.0,0
395,21,Astrid,Plastic Surgery Office Manager,67.5,6.5,2,Tampa,0,1,FL,S,0,10.0,0.03333333333333499,10.033333333333335,2,4.0,0
396,21,Briana,Surgical Unit Nurse,64.0,10.0,2,Salt Lake City,0,1,UT,W,0,8.0,2.033333333333335,10.033333333333335,2,1.0,0
397,21,Brittany,Travel Nurse,62.0,12.0,2,Santa Monica,0,1,CA,W,0,10.0,0.03333333333333499,10.033333333333335,2,3.0,0
398,21,Christen,Wedding Videographer,65.0,9.0,2,Tulsa,0,1,OK,S,0,11.0,-0.966666666666665,10.033333333333335,2,3.0,0
399,21,Corinne,Business Owner,61.0,13.0,2,Miami,0,1,FL,S,0,12.0,-1.966666666666665,10.033333333333335,2,8.0,0
400,21,Danielle L.,Small Business Owner,65.0,9.0,2,Los Angeles,0,1,CA,W,0,9.0,1.033333333333335,10.033333333333335,2,6.0,0
401,21,Danielle M.,Neonatal Nurse,70.0,4.0,2,Nashville,0,1,TN,S,0,5.0,5.033333333333335,10.033333333333335,2,7.0,0
402,21,Dominique,Restaurant Server,64.0,10.0,2,Los Angeles,0,1,CA,W,0,11.0,-0.966666666666665,10.033333333333335,2,3.0,0
403,21,Liz,Doula,64.0,10.0,2,Las Vegas,0,1,NV,W,0,7.0,3.033333333333335,10.033333333333335,2,2.0,0
404,21,Elizabeth,Marketing Manager,67.0,7.0,2,Dallas,0,1,TX,S,0,12.0,-1.966666666666665,10.033333333333335,2,2.0,0
405,21,Hailey,Photographer,67.0,7.0,2,Vancouver,0,1,British Columbia,British Columbia,0,13.0,-2.966666666666665,10.033333333333335,2,2.0,0
406,21,Ida Marie,Sales Manager,68.0,6.0,2,Harlingen,0,1,TX,S,0,13.0,-2.966666666666665,10.033333333333335,2,1.0,0
407,21,Jaimi,Chef,62.0,12.0,2,New Orleans,0,1,LA,S,0,8.0,2.033333333333335,10.033333333333335,2,5.0,0
408,21,Jasmine B.,Flight Attendant,62.5,11.5,2,Tacoma,0,1,WA,W,0,11.0,-0.966666666666665,10.033333333333335,2,1.0,0
409,21,Jasmine G.,Pro Basketball Dancer,67.0,7.0,2,San Francisco,0,1,CA,W,0,7.0,3.033333333333335,10.033333333333335,2,6.0,0
410,21,Josephine,Registered Nurse,67.75,6.25,2,Santa Cruz,0,1,CA,W,0,12.0,-1.966666666666665,10.033333333333335,2,5.0,0
411,21,Kristina,Dental Hygienist,62.0,12.0,2,Lexington,0,1,KY,S,0,12.0,-1.966666666666665,10.033333333333335,2,7.0,0
412,21,Lacey,Digital Marketing Manager,63.0,11.0,2,Manhattan,0,1,NY,N,0,11.0,-0.966666666666665,10.033333333333335,2,2.0,0
413,21,Lauren,Law School Graduate,67.0,7.0,2,Naples,0,1,FL,S,0,6.0,4.033333333333335,10.033333333333335,2,1.0,0
414,21,Michelle,Food Truck Owner,61.0,13.0,2,Los Angeles,0,1,CA,W,0,12.0,-1.966666666666665,10.033333333333335,2,1.0,0
415,21,Olivia,Apparel Sales Representative,67.0,7.0,2,Anchorage,0,1,AK,O,0,11.0,-0.966666666666665,10.033333333333335,2,1.0,0
416,21,Rachel,Attorney,64.0,10.0,2,Dallas,0,1,TX,S,0,5.0,5.033333333333335,10.033333333333335,2,,1
417,21,Raven,Fashion Boutique Owner,66.0,8.0,2,Hoxie,0,1,AR,S,0,11.0,-0.966666666666665,10.033333333333335,2,,1
418,21,Sarah,Grade School Teacher,65.0,9.0,2,Newport Beach,0,1,CA,W,0,10.0,0.03333333333333499,10.033333333333335,2,4.0,0
419,21,Susannah,Account Manager,66.0,8.0,2,San Diego,0,1,CA,W,0,10.0,0.03333333333333499,10.033333333333335,2,1.0,0
420,21,Taylor,Mental Health Counselor,64.0,10.0,2,Seattle,0,1,WA,W,0,13.0,-2.966666666666665,10.033333333333335,2,5.0,0
421,21,Vanessa,Special Education Teacher,63.5,10.5,2,Montreal,0,1,Quebec,Quebec,0,7.0,3.033333333333335,10.033333333333335,2,,1
422,21,Whitney,Pilates Instructor,68.0,6.0,2,Chanhassen,0,1,MN,M,1,11.0,-0.966666666666665,10.033333333333335,2,6.0,0
